STATEICP,DEGFIELDD,EDUCD,OCC_CODE,INCTOT,SEX,AGE,STATE,EDUCATION_LABEL,DEGFIELDD_NAME
54,6200,101,132011,115000,Male,44,Tennessee,Bachelor's degree,Psychology
54,5301,101,252020,100000,Male,35,Tennessee,Bachelor's degree,Business Administration
54,6200,101,131082,110000,Male,49,Tennessee,Bachelor's degree,Psychology
54,5503,101,333021,101000,Male,38,Tennessee,Bachelor's degree,Supply Chain Management
54,6107,101,291141,110000,Male,45,Tennessee,Bachelor's degree,Athletic Training
54,6203,101,132052,802000,Male,80,Tennessee,Bachelor's degree,Developmental Psychology
54,6203,101,131161,115000,Male,54,Tennessee,Bachelor's degree,Developmental Psychology
54,3699,101,001520,250000,Female,40,Tennessee,Bachelor's degree,Misc. Physical Sciences
54,6201,114,132052,125000,Male,33,Tennessee,Master's degree,Clinical Psychology
54,6203,115,414010,161000,Male,49,Tennessee,Professional degree,Developmental Psychology
54,2502,114,001910,125000,Male,32,Tennessee,Master's degree,Electrical Engineering Tech
54,2601,101,333050,115060,Male,45,Tennessee,Bachelor's degree,Biology
54,3600,116,291051,124100,Male,49,Tennessee,Doctoral degree,Chemistry
54,3301,101,001191,145000,Male,40,Tennessee,Bachelor's degree,Social Work
54,1901,114,002590,493000,Female,41,Tennessee,Master's degree,Communications
54,4901,114,132011,145000,Male,54,Tennessee,Master's degree,Mechanical Engineering
54,6209,114,119111,493000,Male,50,Tennessee,Master's degree,Experimental Psychology
54,5098,114,132052,493000,Male,36,Tennessee,Master's degree,Miscellaneous Humanities
54,6209,114,131082,155800,Male,44,Tennessee,Master's degree,Experimental Psychology
54,3301,114,273041,120000,Male,47,Tennessee,Master's degree,Social Work
54,5507,114,001520,102000,Female,54,Tennessee,Master's degree,Business Administration
54,2599,101,001721,166000,Male,40,Tennessee,Bachelor's degree,Miscellaneous Engineering Tech
54,2414,101,001721,405000,Male,60,Tennessee,Bachelor's degree,Mining Engineering
54,5301,114,113071,151000,Male,35,Tennessee,Master's degree,Business Administration
54,2414,101,172141,100000,Male,57,Tennessee,Bachelor's degree,Mining Engineering
54,6402,114,551010,100000,Male,39,Tennessee,Master's degree,Human Development
54,6209,101,151299,165000,Male,39,Tennessee,Bachelor's degree,Experimental Psychology
54,3600,114,002911,110000,Male,39,Tennessee,Master's degree,Chemistry
54,2500,114,151252,118000,Male,45,Tennessee,Master's degree,Engineering Tech: General
54,6203,101,532010,493000,Male,54,Tennessee,Bachelor's degree,Developmental Psychology
54,6203,101,001721,160000,Male,41,Tennessee,Bachelor's degree,Developmental Psychology
54,2499,116,172051,130000,Male,35,Tennessee,Doctoral degree,Engineering Technologies
54,2304,114,211012,493100,Female,31,Tennessee,Master's degree,Elementary Education
54,2408,114,151252,131000,Male,36,Tennessee,Master's degree,Electrical Engineering
54,1903,115,291210,200000,Male,45,Tennessee,Professional degree,Mass Media
54,6107,101,291141,175000,Female,58,Tennessee,Bachelor's degree,Athletic Training
54,5098,101,151252,125000,Male,49,Tennessee,Bachelor's degree,Miscellaneous Humanities
54,6200,101,111021,150500,Male,51,Tennessee,Bachelor's degree,Psychology
54,6402,114,001110,250000,Female,38,Tennessee,Master's degree,Human Development
54,5200,114,113061,100000,Female,32,Tennessee,Master's degree,Fine Arts
54,3600,101,119111,140000,Male,53,Tennessee,Bachelor's degree,Chemistry
54,5404,115,131111,100000,Female,61,Tennessee,Professional degree,Human Resources
54,6207,101,001110,541000,Male,57,Tennessee,Bachelor's degree,Educational Psychology
54,3600,115,291210,493000,Female,34,Tennessee,Professional degree,Chemistry
49,6200,101,001721,153381,Male,55,Texas,Bachelor's degree,Psychology
49,6107,101,172141,163668,Female,36,Texas,Bachelor's degree,Athletic Training
49,3606,114,002911,105215,Female,44,Texas,Master's degree,Planetary Science
49,6201,114,291122,100539,Female,45,Texas,Master's degree,Clinical Psychology
49,4801,116,251000,105215,Female,29,Texas,Doctoral degree,Law and Legal Studies
49,2406,114,113021,116906,Female,41,Texas,Master's degree,Civil Engineering
49,5901,101,113031,127428,Male,51,Texas,Bachelor's degree,Educational Leadership
49,6201,101,001191,122751,Female,36,Texas,Bachelor's degree,Clinical Psychology
49,6107,101,291141,216276,Female,37,Texas,Bachelor's degree,Athletic Training
49,6107,115,113031,105215,Female,45,Texas,Professional degree,Athletic Training
49,5507,101,131041,136780,Female,37,Texas,Bachelor's degree,Business Administration
49,6107,101,291141,105215,Female,64,Texas,Bachelor's degree,Athletic Training
49,3600,115,291210,564656,Male,45,Texas,Professional degree,Chemistry
49,6107,116,002911,132104,Female,37,Texas,Doctoral degree,Athletic Training
49,6107,101,291141,120413,Female,39,Texas,Bachelor's degree,Athletic Training
49,6109,101,131070,547120,Male,44,Texas,Bachelor's degree,Mental Health Services
49,2102,114,113021,192907,Female,36,Texas,Master's degree,Computer Science
49,3600,115,291210,282912,Male,69,Texas,Professional degree,Chemistry
49,6203,101,471011,140287,Female,32,Texas,Bachelor's degree,Developmental Psychology
49,6201,101,132052,147302,Female,40,Texas,Bachelor's degree,Clinical Psychology
49,5098,101,431011,119244,Male,41,Texas,Bachelor's degree,Miscellaneous Humanities
49,6203,101,001191,119244,Female,49,Texas,Bachelor's degree,Developmental Psychology
49,2408,101,151252,128597,Male,37,Texas,Bachelor's degree,Electrical Engineering
49,5507,101,119111,114568,Male,43,Texas,Bachelor's degree,Business Administration
49,2304,114,252020,133273,Female,68,Texas,Master's degree,Elementary Education
49,2407,114,151252,116906,Female,28,Texas,Master's degree,Computer Engineering
49,6004,114,000439,101708,Female,64,Texas,Master's degree,Medical Assisting
49,2102,101,151251,111061,Female,30,Texas,Bachelor's degree,Computer Science
49,3301,101,273041,111061,Female,48,Texas,Bachelor's degree,Social Work
49,5003,101,192030,122751,Male,27,Texas,Bachelor's degree,Foreign Languages
49,6108,115,291051,119244,Male,65,Texas,Professional degree,Therapeutic Sciences
49,6203,101,413031,268884,Male,63,Texas,Bachelor's degree,Developmental Psychology
49,6201,101,132011,551796,Male,46,Texas,Bachelor's degree,Clinical Psychology
49,6107,101,119111,125791,Female,46,Texas,Bachelor's degree,Athletic Training
49,5506,114,413091,151978,Male,57,Texas,Master's degree,International Business
49,3611,114,002911,116906,Female,28,Texas,Master's degree,Space Science
49,1302,101,131111,116906,Male,62,Texas,Bachelor's degree,Forestry
49,6212,114,151299,137715,Male,40,Texas,Master's degree,Abnormal Psychology
49,6402,114,371011,140872,Male,42,Texas,Master's degree,Human Development
49,6207,114,251000,100539,Male,44,Texas,Master's degree,Educational Psychology
49,5502,101,532010,116906,Male,48,Texas,Bachelor's degree,Management Science
49,6203,101,511011,105215,Female,54,Texas,Bachelor's degree,Developmental Psychology
49,2404,101,132011,236150,Female,22,Texas,Bachelor's degree,Biomedical Engineering
49,2412,114,172110,122751,Female,42,Texas,Master's degree,Mechanical Engineering
49,6200,101,419020,107554,Female,62,Texas,Bachelor's degree,Psychology
49,6107,101,119121,140287,Female,46,Texas,Bachelor's degree,Athletic Training
49,4001,101,132051,102877,Female,37,Texas,Bachelor's degree,Sociology
49,2304,114,119111,218614,Female,57,Texas,Master's degree,Elementary Education
49,5007,116,001191,547120,Male,59,Texas,Doctoral degree,Humanities
49,2502,101,211029,156677,Male,40,Texas,Bachelor's degree,Electrical Engineering Tech
49,6201,114,413091,157823,Male,58,Texas,Master's degree,Clinical Psychology
49,6206,101,112021,104046,Male,50,Texas,Bachelor's degree,Organizational Psychology
49,6201,114,132011,175359,Male,45,Texas,Master's degree,Clinical Psychology
49,1301,101,172081,104046,Female,36,Texas,Bachelor's degree,Environmental Science
49,6212,101,291292,169514,Male,31,Texas,Bachelor's degree,Abnormal Psychology
49,2300,101,002530,134325,Male,49,Texas,Bachelor's degree,Education
49,2407,101,151299,146132,Male,49,Texas,Bachelor's degree,Computer Engineering
49,6107,101,119111,128597,Female,55,Texas,Bachelor's degree,Athletic Training
49,2406,101,291292,116906,Male,30,Texas,Bachelor's degree,Civil Engineering
49,1901,114,431011,142041,Male,34,Texas,Master's degree,Communications
49,6109,116,291210,163668,Male,41,Texas,Doctoral degree,Mental Health Services
49,6200,114,001110,246087,Male,43,Texas,Master's degree,Psychology
49,2399,101,119030,103813,Female,55,Texas,Bachelor's degree,Miscellaneous Education
49,4801,101,333050,154316,Male,54,Texas,Bachelor's degree,Law and Legal Studies
49,6107,114,291141,100539,Female,58,Texas,Master's degree,Athletic Training
49,6203,114,151241,142625,Male,54,Texas,Master's degree,Developmental Psychology
49,6207,101,113071,111119,Female,31,Texas,Bachelor's degree,Educational Psychology
49,5506,101,333050,133273,Male,65,Texas,Bachelor's degree,International Business
49,1303,114,002530,105215,Female,43,Texas,Master's degree,Natural Resources Management
49,5502,114,413091,128597,Male,29,Texas,Master's degree,Management Science
49,6207,114,001520,109892,Female,26,Texas,Master's degree,Educational Psychology
49,4101,101,291141,100539,Female,36,Texas,Bachelor's degree,General Engineering
49,2499,114,001191,129766,Male,35,Texas,Master's degree,Engineering Technologies
49,2102,101,151252,146132,Male,53,Texas,Bachelor's degree,Computer Science
49,1904,114,131070,100539,Female,40,Texas,Master's degree,Advertising and Public Relations
49,5501,114,131161,128643,Male,31,Texas,Master's degree,Marketing
49,5507,115,002310,154316,Male,66,Texas,Professional degree,Business Administration
49,2300,116,001110,134442,Female,48,Texas,Doctoral degree,Education
49,5501,114,001110,960967,Male,66,Texas,Master's degree,Marketing
49,3600,116,291020,140287,Male,30,Texas,Doctoral degree,Chemistry
49,2405,114,251000,121582,Male,64,Texas,Master's degree,Chemical Engineering
49,5004,101,113031,175359,Male,56,Texas,Bachelor's degree,Comparative Literature
49,5901,114,192099,116906,Male,31,Texas,Master's degree,Educational Leadership
49,1100,114,131111,108723,Female,30,Texas,Master's degree,Agriculture
49,2100,101,151251,140287,Male,35,Texas,Bachelor's degree,Computer Science and IT
49,5506,115,001110,192895,Male,68,Texas,Professional degree,International Business
49,1103,101,493050,134910,Male,56,Texas,Bachelor's degree,Animal Sciences
49,2405,101,001191,140287,Male,30,Texas,Bachelor's degree,Chemical Engineering
49,5506,115,331012,152329,Male,56,Texas,Professional degree,International Business
49,2102,101,151252,111061,Male,30,Texas,Bachelor's degree,Computer Science
49,5503,101,452011,215808,Female,66,Texas,Bachelor's degree,Supply Chain Management
49,2407,101,119041,151978,Male,38,Texas,Bachelor's degree,Computer Engineering
49,5502,101,271010,116906,Female,53,Texas,Bachelor's degree,Management Science
49,2102,101,001721,187050,Male,43,Texas,Bachelor's degree,Computer Science
49,3600,101,132052,162499,Male,36,Texas,Bachelor's degree,Chemistry
49,2408,114,001191,192895,Male,53,Texas,Master's degree,Electrical Engineering
49,2300,114,211093,116906,Female,56,Texas,Master's degree,Education
49,3608,115,291210,699098,Male,42,Texas,Professional degree,Atmospheric Science
49,5200,114,411012,144963,Male,61,Texas,Master's degree,Fine Arts
49,6107,101,002911,120413,Female,46,Texas,Bachelor's degree,Athletic Training
49,2500,114,005191,173372,Male,32,Texas,Master's degree,Engineering Tech: General
49,2305,114,434051,108723,Male,54,Texas,Master's degree,Mathematics Education
49,2304,101,411011,140287,Female,41,Texas,Bachelor's degree,Elementary Education
49,2901,101,413091,105215,Female,33,Texas,Bachelor's degree,Mathematics
49,2408,114,027102,157823,Male,40,Texas,Master's degree,Electrical Engineering
49,5507,101,112021,128597,Female,36,Texas,Bachelor's degree,Business Administration
49,5901,101,119161,187050,Male,30,Texas,Bachelor's degree,Educational Leadership
49,5507,101,292010,101708,Female,48,Texas,Bachelor's degree,Business Administration
49,3401,101,292053,243866,Male,38,Texas,Bachelor's degree,Physical Sciences
49,2304,114,119030,126258,Female,43,Texas,Master's degree,Elementary Education
49,1901,114,532010,166007,Male,47,Texas,Master's degree,Communications
49,3301,116,273042,116918,Female,64,Texas,Doctoral degree,Social Work
49,5200,115,291210,547120,Male,53,Texas,Professional degree,Fine Arts
49,1901,101,027102,122751,Female,36,Texas,Bachelor's degree,Communications
49,6212,101,131082,105215,Male,29,Texas,Bachelor's degree,Abnormal Psychology
49,4901,115,212011,102877,Male,52,Texas,Professional degree,Mechanical Engineering
49,3301,115,002911,233812,Male,52,Texas,Professional degree,Social Work
49,6107,101,031909,272391,Female,36,Texas,Bachelor's degree,Athletic Training
49,6206,114,112022,114568,Female,27,Texas,Master's degree,Organizational Psychology
49,6200,101,151211,163668,Female,39,Texas,Bachelor's degree,Psychology
49,6200,114,119141,268884,Female,57,Texas,Master's degree,Psychology
49,6201,114,113031,233812,Female,38,Texas,Master's degree,Clinical Psychology
49,6107,101,291141,101708,Female,29,Texas,Bachelor's degree,Athletic Training
49,1902,114,414010,105215,Female,49,Texas,Master's degree,Journalism
49,2300,101,412031,104046,Male,60,Texas,Bachelor's degree,Education
49,6203,101,001721,555303,Male,43,Texas,Bachelor's degree,Developmental Psychology
49,2300,101,132020,270637,Male,37,Texas,Bachelor's degree,Education
49,6206,101,131121,118192,Female,34,Texas,Bachelor's degree,Organizational Psychology
49,3609,114,519061,143210,Male,53,Texas,Master's degree,Environmental Science
49,2401,114,151211,100539,Male,38,Texas,Master's degree,Aerospace Engineering
49,6200,101,411011,146132,Male,47,Texas,Bachelor's degree,Psychology
49,6402,101,119041,163668,Male,59,Texas,Bachelor's degree,Human Development
49,6107,101,119111,105215,Female,48,Texas,Bachelor's degree,Athletic Training
49,6207,101,111021,142625,Male,46,Texas,Bachelor's degree,Educational Psychology
49,3301,116,002911,183542,Female,36,Texas,Doctoral degree,Social Work
49,5501,101,131111,128597,Female,52,Texas,Bachelor's degree,Marketing
49,2406,114,414010,157823,Male,55,Texas,Master's degree,Civil Engineering
49,5501,114,413021,710788,Male,70,Texas,Master's degree,Marketing
49,6100,114,291071,181204,Female,34,Texas,Master's degree,General Medicine
49,6200,114,111021,140287,Female,56,Texas,Master's degree,Psychology
49,3611,115,291210,547120,Male,36,Texas,Professional degree,Space Science
49,1902,101,273043,170683,Female,45,Texas,Bachelor's degree,Journalism
49,4000,114,333050,147535,Male,32,Texas,Master's degree,Economics
49,5098,115,291240,1012406,Male,42,Texas,Professional degree,Miscellaneous Humanities
49,3601,101,436014,109892,Female,25,Texas,Bachelor's degree,Geology
49,6200,114,151252,134442,Female,54,Texas,Master's degree,Psychology
49,2102,101,131111,116906,Male,34,Texas,Bachelor's degree,Computer Science
49,3600,114,291141,204585,Male,37,Texas,Master's degree,Chemistry
49,5501,114,291071,111061,Female,37,Texas,Master's degree,Marketing
49,6201,101,151211,128597,Male,37,Texas,Bachelor's degree,Clinical Psychology
49,3600,101,414010,251348,Female,41,Texas,Bachelor's degree,Chemistry
